State,State_abbr,County,FIPS,Population,Sum of LALOWI1_10,Average of MedianFamilyIncome,Sum of TractWhite,FD%,%White,%Minority
Virginia,VA,Alleghany,51005,16250,221.4857408,61986.5,15145,0.013629892,0.932,0.068
Virginia,VA,Amelia,51007,12690,730.4913975,66235,9332,0.057564334,0.735382191,0.264617809
Virginia,VA,Amherst,51009,32353,1638.630136,56096.44444,24829,0.050648476,0.767440423,0.232559577
Virginia,VA,Appomattox,51011,14973,105.3695989,59088.33333,11597,0.007037307,0.774527483,0.225472517
Virginia,VA,Arlington,51013,207627,174.3344406,133021.2203,148970,0.000839652,0.717488573,0.282511427
Virginia,VA,Augusta,51015,73750,5668.688791,61284.92308,68848,0.076863577,0.933532203,0.066467797
Virginia,VA,Bath,51017,4731,435.9848014,55650,4432,0.092154894,0.936799831,0.063200169
Virginia,VA,Bedford,51019,68676,985.3535915,69532.0625,62775,0.014347859,0.914074786,0.085925214
Virginia,VA,Bedford City,51019,6222,0,0,4755,0,0.764223722,0.235776278
Virginia,VA,Bland,51021,6824,580.3188642,56068.5,6517,0.085040865,0.955011723,0.044988277
Virginia,VA,Botetourt,51023,33148,3662.449667,74284.5,31469,0.110487802,0.949348377,0.050651623
Virginia,VA,Bristol,51520,17835,2754.558363,40623.5,16214,0.154446782,0.909111298,0.090888702
Virginia,VA,Brunswick,51025,17434,1634.740574,39243,7048,0.093767384,0.404267523,0.595732477
Virginia,VA,Buchanan,51027,24098,0,38874.85714,23271,0,0.965681799,0.034318201
Virginia,VA,Buckingham,51029,17146,764.1676683,51596.75,10644,0.044568276,0.620786189,0.379213811
Virginia,VA,Buena Vista,51530,6650,3735.097656,44656,6050,0.56166882,0.909774436,0.090225564
Virginia,VA,Campbell,51031,54842,1353.553285,58312.25,45024,0.024680961,0.820976624,0.179023376
Virginia,VA,Caroline,51033,28545,355.5765545,64253.85714,18649,0.012456702,0.65331932,0.34668068
Virginia,VA,Carroll,51035,30042,436.2853571,43606.71429,29168,0.014522514,0.970907396,0.029092604
Virginia,VA,Charles City,51036,7256,39.73911874,60718.33333,2970,0.005476725,0.409316428,0.590683572
Virginia,VA,Charlotte,51037,12586,1891.704868,41185.66667,8467,0.15030231,0.672731607,0.327268393
Virginia,VA,Charlottesville,51540,43475,1410.510332,67469,30031,0.032444171,0.690764807,0.309235193
Virginia,VA,Chesapeake,51550,222209,12279.23417,77255.12195,139012,0.055259842,0.625591223,0.374408777
Virginia,VA,Chesterfield,51041,316236,26234.9656,83311.3662,215954,0.082960086,0.682888729,0.317111271
Virginia,VA,Clarke,51043,14034,5.658618747,104400.6667,12662,0.000403208,0.902237423,0.097762577
Virginia,VA,Colonial Heights,51570,17411,539.1627487,62739,14326,0.030966788,0.822813164,0.177186836
Virginia,VA,Covington,51580,5961,665.1501035,48458.5,5014,0.111583644,0.841134038,0.158865962
Virginia,VA,Craig,51045,5190,222.2696075,63750,5122,0.042826514,0.986897881,0.013102119
Virginia,VA,Culpeper,51047,46689,1515.132171,73337.875,35058,0.032451588,0.750883506,0.249116494
Virginia,VA,Cumberland,51049,10052,2259.701851,56199,6427,0.224801219,0.639375249,0.360624751
Virginia,VA,Danville,51590,43055,3638.456145,37261.8125,20531,0.084507169,0.476855185,0.523144815
Virginia,VA,Dickenson,51051,15903,0,43389.25,15712,0,0.987989687,0.012010313
Virginia,VA,Dinwiddie,51053,28001,2243.749326,50204.42857,17899,0.080131043,0.63922717,0.36077283
Virginia,VA,Emporia,51595,5927,136.1656048,39645.5,1937,0.022973782,0.326809516,0.673190484
Virginia,VA,Essex,51057,11151,1925.604196,53285,6370,0.17268444,0.571249215,0.428750785
Virginia,VA,Fairfax,51059,1081726,19051.81344,132325.0194,677990,0.017612421,0.626766852,0.373233148
Virginia,VA,Fairfax City,51059,22565,35.34819363,116659.8,15706,0.001566505,0.69603368,0.30396632
Virginia,VA,Falls Church,51610,12332,0,159173.6667,9853,0,0.798978268,0.201021732
Virginia,VA,Fauquier,51061,65203,898.3786031,105905.2353,55607,0.013778179,0.852828858,0.147171142
Virginia,VA,Floyd,51063,15279,1574.834157,56534.33333,14660,0.103071808,0.959486877,0.040513123
Virginia,VA,Fluvanna,51065,25691,767.75344,77225.25,20743,0.02988414,0.807403371,0.192596629
Virginia,VA,Franklin,51067,56159,4490.13795,55603.9,49699,0.079954023,0.884969462,0.115030538
Virginia,VA,Franklin City,51067,8582,2645.078175,40580,3380,0.308212325,0.393847588,0.606152412
Virginia,VA,Frederick,51069,78305,3707.777817,77450.42857,69934,0.047350461,0.893097503,0.106902497
Virginia,VA,Fredericksburg,51630,24286,475.7986078,53518,15596,0.019591477,0.64218068,0.35781932
Virginia,VA,Galax,51640,7042,190.4857544,44134,6044,0.027049951,0.858278898,0.141721102
Virginia,VA,Giles,51071,17286,31.47771217,56556.75,16723,0.001820995,0.96743029,0.03256971
Virginia,VA,Gloucester,51073,36858,422.4236833,73802.625,32149,0.011460841,0.872239405,0.127760595
Virginia,VA,Goochland,51075,21717,477.6765352,84983.2,16820,0.021995512,0.77450845,0.22549155
Virginia,VA,Grayson,51077,15533,1443.131819,39160.2,14802,0.092907476,0.952938904,0.047061096
Virginia,VA,Greene,51079,18403,1543.397879,69564,16123,0.083866646,0.876107156,0.123892844
Virginia,VA,Greensville,51081,12243,29.03594359,30501,4718,0.002371636,0.385363065,0.614636935
Virginia,VA,Halifax,51083,36241,5314.19839,48583.11111,22011,0.146634982,0.607350791,0.392649209
Virginia,VA,Hampton,51650,137436,14409.5782,56573.35294,58642,0.104845733,0.426685876,0.573314124
Virginia,VA,Hanover,51085,99863,3815.168903,89240.26087,86550,0.038204029,0.866687362,0.133312638
Virginia,VA,Harrisonburg,51660,48914,815.7787459,60373.63636,38371,0.016677817,0.784458437,0.215541563
Virginia,VA,Henrico,51087,306935,12457.39876,75982.04688,181719,0.040586439,0.592043918,0.407956082
Virginia,VA,Henry,51089,54151,6900.072592,44101.78571,39487,0.12742281,0.729201677,0.270798323
Virginia,VA,Highland,51091,2321,738.3621853,55726,2289,0.318122441,0.986212839,0.013787161
Virginia,VA,Hopewell,51670,22591,2947.365323,37002.85714,12515,0.13046635,0.553981674,0.446018326
Virginia,VA,Isle of Wight,51093,35270,1122.782332,76680.125,25318,0.031833919,0.717833853,0.282166147
Virginia,VA,James City,51095,67009,6639.487815,90010.54545,53792,0.099083523,0.802757838,0.197242162
Virginia,VA,King and Queen,51097,6945,243.4755947,51101,4663,0.035057681,0.671418287,0.328581713
Virginia,VA,King George,51099,23584,279.8825535,94186.6,18089,0.011867476,0.767003053,0.232996947
Virginia,VA,King William,51101,15935,602.4443056,68524.75,12297,0.037806357,0.771697521,0.228302479
Virginia,VA,Lancaster,51103,11391,164.4146111,62827.66667,7989,0.014433729,0.701343166,0.298656834
Virginia,VA,Lee,51105,25587,0,41817.16667,24092,0,0.941571892,0.058428108
Virginia,VA,Lexington,51678,7042,111.65995,59219,6003,0.015856284,0.852456688,0.147543312
Virginia,VA,Loudoun,51107,312311,2971.873161,129998.0462,214471,0.009515749,0.68672253,0.31327747
Virginia,VA,Louisa,51109,33153,232.4747512,66220.83333,25996,0.007012178,0.784122101,0.215877899
Virginia,VA,Lunenburg,51111,12914,2.384303634,44110.33333,7856,0.000184629,0.608332043,0.391667957
Virginia,VA,Lynchburg,51680,75568,7346.547131,49189.73684,48674,0.0972177,0.644108617,0.355891383
Virginia,VA,Madison,51113,13308,151.5068498,58050,11543,0.011384645,0.867373009,0.132626991
Virginia,VA,Manassas,51683,37821,368.8444011,81115.14286,23336,0.00975237,0.617011713,0.382988287
Virginia,VA,Manassas Park,51685,14273,1646.75959,82745.5,7985,0.115375856,0.559447909,0.440552091
Virginia,VA,Martinsville,51690,13821,1410.558763,40356.8,6903,0.102059096,0.499457348,0.500542652
Virginia,VA,Mathews,51115,8978,0,77422,7898,0,0.879705948,0.120294052
Virginia,VA,Mecklenburg,51117,32727,3307.947972,50638.44444,19619,0.10107703,0.59947444,0.40052556
Virginia,VA,Middlesex,51119,10959,27.02342714,61707.5,8680,0.002465866,0.79204307,0.20795693
Virginia,VA,Montgomery,51121,94392,4496.129016,66819.375,82643,0.047632522,0.875529706,0.124470294
Virginia,VA,Nelson,51125,15020,465.6761601,62541.33333,12509,0.031003739,0.832822903,0.167177097
Virginia,VA,New Kent,51127,18429,0,88079,15057,0,0.817027511,0.182972489
Virginia,VA,Newport News,51700,180719,11970.89178,58420.02273,88518,0.066240361,0.489810147,0.510189853
Virginia,VA,Norfolk,51710,242803,21752.38607,55384.51852,114304,0.089588622,0.470768483,0.529231517
Virginia,VA,Northampton,51131,12389,50.46727174,38580,7168,0.004073555,0.578577771,0.421422229
Virginia,VA,Northumberland,51133,12330,118.038778,60021.33333,8801,0.009573299,0.71378751,0.28621249
Virginia,VA,Norton,51720,3958,111.1127694,47898,3510,0.028072958,0.886811521,0.113188479
Virginia,VA,Nottoway,51135,15853,3538.89335,38365.75,8968,0.223231776,0.565697344,0.434302656
Virginia,VA,Orange,51137,33481,3167.648351,70066.2,27584,0.094610327,0.823870255,0.176129745
Virginia,VA,Page,51139,24042,0,51533.8,23063,0,0.959279594,0.040720406
Virginia,VA,Patrick,51141,18490,869.2765463,47035.75,16847,0.047013334,0.911141157,0.088858843
Virginia,VA,Petersburg,51730,32420,6594.341512,39623.36364,5217,0.203403501,0.160919186,0.839080814
Virginia,VA,Pittsylvania,51143,63506,4140.311479,51020.25,47918,0.065195595,0.754542878,0.245457122
Virginia,VA,Poquoson,51735,12150,873.9739698,99469.66667,11557,0.071932014,0.951193416,0.048806584
Virginia,VA,Portsmouth,51740,95535,4008.240024,51359,39701,0.041955723,0.415564976,0.584435024
Virginia,VA,Powhatan,51145,28046,293.448956,88466.2,23515,0.01046313,0.838443985,0.161556015
Virginia,VA,Prince Edward,51147,23368,2163.494318,42904.4,14796,0.092583632,0.633173571,0.366826429
Virginia,VA,Prince George,51149,35725,4251.083328,67274.85714,21845,0.118994635,0.611476557,0.388523443
Virginia,VA,Prince William,51153,402002,15962.73111,108759.9639,232401,0.039708089,0.578109064,0.421890936
Virginia,VA,Pulaski,51155,34872,264.5169067,45808,32250,0.007585367,0.924810736,0.075189264
Virginia,VA,Radford,51750,16408,1810.425952,63688,14273,0.110338003,0.869880546,0.130119454
Virginia,VA,Rappahannock,51157,7373,1516.389753,68900,6834,0.205667944,0.926895429,0.073104571
Virginia,VA,Richmond,51159,9254,130.0327221,66395,6001,0.014051515,0.648476335,0.351523665
Virginia,VA,Richmond City,51159,204214,16033.21622,63625.74242,83288,0.078511837,0.407846671,0.592153329
Virginia,VA,Roanoke,51161,92376,3136.22972,75228.55556,83140,0.033950698,0.900017321,0.099982679
Virginia,VA,Roanoke City,51161,97032,7532.085739,52296.08696,62343,0.07762476,0.642499382,0.357500618
Virginia,VA,Rockbridge,51163,22307,1174.264485,58773.5,21097,0.052641076,0.945756937,0.054243063
Virginia,VA,Rockingham,51165,76314,3056.371835,61513.94737,71182,0.040049949,0.932751527,0.067248473
Virginia,VA,Russell,51167,28897,30.48259604,46762.14286,28270,0.001054871,0.978302246,0.021697754
Virginia,VA,Salem,51775,24802,2921.812092,62408,21872,0.117805503,0.881864366,0.118135634
Virginia,VA,Scott,51169,23177,1250.214026,48732.33333,22700,0.053942013,0.979419252,0.020580748
Virginia,VA,Shenandoah,51171,41993,1222.926883,57651.11111,39070,0.02912216,0.930393161,0.069606839
Virginia,VA,Smyth,51173,32208,860.0089529,47090.11111,30847,0.026701719,0.957743418,0.042256582
Virginia,VA,Southampton,51175,18570,2545.086881,47369,11215,0.137053682,0.603931072,0.396068928
Virginia,VA,Spotsylvania,51177,122397,5028.118818,88242.83333,92452,0.041080409,0.755345311,0.244654689
Virginia,VA,Stafford,51179,128961,5427.097705,105111.4074,93483,0.042083248,0.724893572,0.275106428
Virginia,VA,Staunton,51790,23746,169.7427428,61977.83333,19874,0.007148267,0.836940958,0.163059042
Virginia,VA,Suffolk,51800,84585,4345.277539,77710.46429,44197,0.051371727,0.522515812,0.477484188
Virginia,VA,Surry,51181,7058,728.4755712,63467,3618,0.103212747,0.512609804,0.487390196
Virginia,VA,Sussex,51183,12087,2228.624752,38276.2,4747,0.18438196,0.392735997,0.607264003
Virginia,VA,Tazewell,51185,45078,4441.753969,47474.18182,42868,0.09853485,0.950973868,0.049026132
Virginia,VA,Virginia Beach,51810,437994,11481.19105,80460.31,296670,0.026213124,0.677338046,0.322661954
Virginia,VA,Warren,51187,37575,1320.121308,74381.875,34144,0.035132969,0.908689288,0.091310712
Virginia,VA,Washington,51191,54876,816.1517827,57511.69231,53249,0.014872654,0.970351338,0.029648662
Virginia,VA,Waynesboro,51820,21006,1083.440794,51491,17274,0.051577682,0.822336475,0.177663525
Virginia,VA,Westmoreland,51193,17454,3.218831484,59027,11501,0.000184418,0.65893205,0.34106795
Virginia,VA,Williamsburg,51830,14068,659.6616357,71247.33333,10407,0.046890932,0.739764003,0.260235997
Virginia,VA,Winchester,51840,26203,801.0144998,63149.8,19532,0.030569572,0.745410831,0.254589169
Virginia,VA,Wise,51195,41452,3196.909981,47602.09091,38561,0.077123178,0.930256682,0.069743318
Virginia,VA,Wythe,51197,29235,1179.900369,51867.33333,27790,0.040359171,0.950572943,0.049427057
Virginia,VA,York,51199,65464,2210.490285,91539.64286,50031,0.033766502,0.764252108,0.235747892
Washington,WA,Adams,53001,18728,4352.827677,50920.2,11703,0.23242352,0.624893208,0.375106792
Washington,WA,Asotin,53003,21623,922.7891513,52299.16667,20392,0.042676278,0.943069879,0.056930121
Washington,WA,Benton,53005,175177,8579.3593,72633.86486,144418,0.048975375,0.824411881,0.175588119
Washington,WA,Chelan,53007,72453,3240.425414,63145.78571,57484,0.044724517,0.793397099,0.206602901
Washington,WA,Clallam,53009,71404,9903.13907,56307.13636,62092,0.138691657,0.869587138,0.130412862
Washington,WA,Clark,53011,425363,20981.93482,68719.51923,363397,0.049327127,0.854322073,0.145677927
Washington,WA,Columbia,53013,4078,775.9038256,50321,3791,0.190265774,0.929622364,0.070377636
Washington,WA,Cowlitz,53015,102410,10440.32463,53867.79167,91069,0.10194634,0.889258861,0.110741139
Washington,WA,Douglas,53017,38431,7580.599112,54226.375,30573,0.197252195,0.795529651,0.204470349
Washington,WA,Ferry,53019,7551,1972.4707,44849.66667,5758,0.261219799,0.762548007,0.237451993
Washington,WA,Franklin,53021,78163,8358.862565,56455.92308,47270,0.106941425,0.604761844,0.395238156
Washington,WA,Garfield,53023,2266,857.1873943,58750,2125,0.378282169,0.937775816,0.062224184
Washington,WA,Grant,53025,89120,10734.54405,55356.8125,64906,0.120450449,0.728298923,0.271701077
Washington,WA,Grays Harbor,53027,72797,7344.069121,49242.70588,61825,0.100884228,0.849279503,0.150720497
Washington,WA,Island,53029,78506,4232.10238,66889.18182,67611,0.053908012,0.861220798,0.138779202
Washington,WA,Jefferson,53031,29872,1857.501334,59936.85714,27198,0.062182021,0.910484735,0.089515265
Washington,WA,King,53033,1931249,53870.40265,96192.99748,1325845,0.027894074,0.686522038,0.313477962
Washington,WA,Kitsap,53035,251133,21432.90372,74985.61818,207369,0.085344832,0.825733775,0.174266225
Washington,WA,Kittitas,53037,40915,4348.206651,61812,36544,0.106274145,0.893168765,0.106831235
Washington,WA,Klickitat,53039,20318,1262.592004,52907.66667,17824,0.06214155,0.877251698,0.122748302
Washington,WA,Lewis,53041,75455,6792.03093,52933.3,67712,0.090014325,0.897382546,0.102617454
Washington,WA,Lincoln,53043,10570,1873.050883,59891.75,10038,0.177204435,0.949668874,0.050331126
Washington,WA,Mason,53045,60699,3314.548565,54974.64286,52281,0.054606313,0.861315672,0.138684328
Washington,WA,Okanogan,53047,41120,2980.117327,48797.1,30399,0.07247367,0.739275292,0.260724708
Washington,WA,Pacific,53049,20920,1089.136265,42459.25,18286,0.052061963,0.874091778,0.125908222
Washington,WA,Pend Oreille,53051,13001,1866.065643,48469.4,11907,0.14353247,0.915852627,0.084147373
Washington,WA,Pierce,53053,795225,69209.4763,70800.56977,590040,0.087031314,0.741978685,0.258021315
Washington,WA,San Juan,53055,15769,8.238559515,52969.8,14597,0.000522453,0.925676961,0.074323039
Washington,WA,Skagit,53057,116901,9333.388114,61963.3,97448,0.079840105,0.833594238,0.166405762
Washington,WA,Skamania,53059,11066,126.9488677,55935.8,10265,0.011471974,0.927616121,0.072383879
Washington,WA,Snohomish,53061,713335,26953.22596,81562.36424,559011,0.037784808,0.783658449,0.216341551
Washington,WA,Spokane,53063,471221,22970.80423,62301.8381,420275,0.048747412,0.891885124,0.108114876
Washington,WA,Stevens,53065,43531,7029.313917,50437.58333,38923,0.161478347,0.894144403,0.105855597
Washington,WA,Thurston,53067,252264,18991.86666,74036.30612,207856,0.07528568,0.823962198,0.176037802
Washington,WA,Wahkiakum,53069,3978,1225.61784,49523,3738,0.308099005,0.939668175,0.060331825
Washington,WA,Walla Walla,53071,58781,3482.063133,54301,49654,0.059237902,0.844728739,0.155271261
Washington,WA,Whatcom,53073,201140,14604.55175,65930.02941,171816,0.072608888,0.854210997,0.145789003
Washington,WA,Whitman,53075,44776,5111.340403,58040.8,37866,0.114153573,0.845676255,0.154323745
Washington,WA,Yakima,53077,243231,12156.30933,49856.68889,155056,0.049978454,0.637484531,0.362515469
West Virginia,WV,Barbour,54001,16589,1159.552114,42415,16059,0.069898856,0.968051118,0.031948882
West Virginia,WV,Berkeley,54003,104169,11902.73875,62701.21429,91500,0.114263732,0.878380324,0.121619676
West Virginia,WV,Boone,54005,24629,456.3007446,53245.5,24271,0.01852697,0.98546429,0.01453571
West Virginia,WV,Braxton,54007,14523,1275.059745,45205.66667,14259,0.087795892,0.981821938,0.018178062
West Virginia,WV,Brooke,54009,24069,1505.471102,54795.16667,23358,0.062548137,0.970459928,0.029540072
West Virginia,WV,Cabell,54011,96319,3572.403884,45160.89655,88194,0.037089296,0.915644888,0.084355112
West Virginia,WV,Calhoun,54013,7627,594.4910192,35637,7504,0.077945591,0.983873082,0.016126918
West Virginia,WV,Clay,54015,9386,893.9658918,40588.66667,9271,0.095244608,0.987747709,0.012252291
West Virginia,WV,Doddridge,54017,8202,69.14876581,47510.5,7955,0.00843072,0.969885394,0.030114606
West Virginia,WV,Fayette,54019,46039,3106.238764,42372.5,43026,0.067469727,0.934555486,0.065444514
West Virginia,WV,Gilmer,54021,8693,2949.496615,46965.5,7173,0.339295596,0.82514667,0.17485333
West Virginia,WV,Grant,54023,11937,811.3415105,49440.33333,11657,0.067968628,0.97654352,0.02345648
West Virginia,WV,Greenbrier,54025,35480,4156.853921,51336.71429,33565,0.117160483,0.94602593,0.05397407
West Virginia,WV,Hampshire,54027,23964,3823.162633,43234,23301,0.15953775,0.9723335,0.0276665
West Virginia,WV,Hancock,54029,30676,5755.083426,51102.125,29365,0.187608666,0.957263007,0.042736993
West Virginia,WV,Hardy,54031,14025,2013.753241,46537.33333,13161,0.143583119,0.938395722,0.061604278
West Virginia,WV,Harrison,54033,69099,3216.755811,54439.45455,66306,0.046552856,0.959579733,0.040420267
West Virginia,WV,Jackson,54035,29211,2554.945761,54970.16667,28673,0.087465193,0.981582281,0.018417719
West Virginia,WV,Jefferson,54037,53498,3845.712186,74049.4,46876,0.071885158,0.876219672,0.123780328
West Virginia,WV,Kanawha,54039,193063,16165.88129,57813.67925,172036,0.08373371,0.891087365,0.108912635
West Virginia,WV,Lewis,54041,16372,743.1668028,44933.6,16029,0.045392548,0.979049597,0.020950403
West Virginia,WV,Lincoln,54043,21720,3.857789196,45144.4,21504,0.000177615,0.990055249,0.009944751
West Virginia,WV,Logan,54045,36743,1274.312271,48059.77778,35475,0.03468177,0.965490025,0.034509975
West Virginia,WV,Marion,54049,56418,2554.873578,52081.77778,53226,0.045284724,0.943422312,0.056577688
West Virginia,WV,Marshall,54051,33107,2560.328093,50509.55556,32429,0.077334947,0.979520947,0.020479053
West Virginia,WV,Mason,54053,27324,2144.08093,44620.5,26704,0.078468779,0.977309325,0.022690675
West Virginia,WV,McDowell,54047,22113,29.24692157,33050.875,19710,0.001322612,0.891330891,0.108669109
West Virginia,WV,Mercer,54055,62264,7639.243051,46638.8125,57009,0.122691171,0.915601311,0.084398689
West Virginia,WV,Mineral,54057,28212,1239.970044,49202.71429,26890,0.043951866,0.953140508,0.046859492
West Virginia,WV,Mingo,54059,26839,992.0328025,44023.14286,26048,0.036962361,0.970527963,0.029472037
West Virginia,WV,Monongalia,54061,96189,6583.254018,64486.66667,87488,0.06844082,0.909542671,0.090457329
West Virginia,WV,Monroe,54063,13502,717.9773557,45817,13162,0.05317563,0.974818545,0.025181455
West Virginia,WV,Morgan,54065,17541,1304.571644,51006.25,17063,0.074372706,0.972749558,0.027250442
